persona_id,question_id,run_index,rating,response,collected_at
11,20,3,2,2,2025-10-21T22:16:24.681274
11,20,4,2,2,2025-10-21T22:16:26.431675
11,20,5,2,2,2025-10-21T22:16:28.393082
11,20,6,2,2,2025-10-21T22:16:30.337939
11,20,7,2,2,2025-10-21T22:16:32.043188
11,20,8,2,2,2025-10-21T22:16:33.638278
11,20,9,2,2,2025-10-21T22:16:35.141354
11,20,10,2,2,2025-10-21T22:16:36.592133
11,21,1,5,5,2025-10-21T22:16:37.840057
11,21,2,5,5,2025-10-21T22:16:39.042785
11,21,3,5,5,2025-10-21T22:16:40.295335
11,21,4,5,5,2025-10-21T22:16:41.601206
11,21,5,5,5,2025-10-21T22:16:42.850981
11,21,6,5,5,2025-10-21T22:16:44.021583
11,21,7,5,5,2025-10-21T22:16:45.085336
11,21,8,5,5,2025-10-21T22:16:46.520985
11,21,9,5,5,2025-10-21T22:16:48.359389
11,21,10,5,5,2025-10-21T22:16:49.915181
11,22,1,4,4,2025-10-21T22:16:51.418113
11,22,2,4,4,2025-10-21T22:16:53.685064
11,22,3,4,4,2025-10-21T22:16:55.665378
11,22,4,4,4,2025-10-21T22:16:57.848962
11,22,5,4,4,2025-10-21T22:16:59.638764
11,22,6,4,4,2025-10-21T22:17:01.957628
11,22,7,4,4,2025-10-21T22:17:04.112755
11,22,8,3,3,2025-10-21T22:17:05.973353
11,22,9,4,4,2025-10-21T22:17:07.960930
11,22,10,4,4,2025-10-21T22:17:10.088420
11,23,1,3,3,2025-10-21T22:17:12.246949
11,23,2,2,2,2025-10-21T22:17:14.566206
11,23,3,3,3,2025-10-21T22:17:17.219396
11,23,4,3,3,2025-10-21T22:17:19.181063
11,23,5,3,3,2025-10-21T22:17:20.926411
11,23,6,3,3,2025-10-21T22:17:23.485265
11,23,7,3,3,2025-10-21T22:17:25.280652
11,23,8,3,3,2025-10-21T22:17:26.826942
11,23,9,3,3,2025-10-21T22:17:28.812485
11,23,10,3,3,2025-10-21T22:17:30.862388
11,24,1,0,0,2025-10-21T22:17:32.496834
11,24,2,2,2,2025-10-21T22:17:34.339834
11,24,3,2,2,2025-10-21T22:17:35.671817
11,24,4,2,2,2025-10-21T22:17:37.626590
11,24,5,1,1,2025-10-21T22:17:39.732109
11,24,6,1,1,2025-10-21T22:17:41.829870
11,24,7,2,2,2025-10-21T22:17:43.880624
11,24,8,1,1,2025-10-21T22:17:46.210577
11,24,9,2,2,2025-10-21T22:17:47.651787
11,24,10,2,2,2025-10-21T22:17:49.392877
11,25,1,1,1,2025-10-21T22:17:51.759843
11,25,2,2,2,2025-10-21T22:17:53.314903
11,25,3,1,1,2025-10-21T22:17:55.230507
11,25,4,1,1,2025-10-21T22:17:56.832069
11,25,5,0,0,2025-10-21T22:17:58.916588
11,25,6,0,0,2025-10-21T22:18:00.868902
11,25,7,0,0,2025-10-21T22:18:02.601030
11,25,8,0,0,2025-10-21T22:18:04.411138
11,25,9,1,1,2025-10-21T22:18:06.289409
11,25,10,0,0,2025-10-21T22:18:09.587096
11,26,1,3,3,2025-10-21T22:18:12.340771
11,26,2,2,2,2025-10-21T22:18:14.652826
11,26,3,2,2,2025-10-21T22:18:17.191787
11,26,4,2,2,2025-10-21T22:18:19.176420
11,26,5,2,2,2025-10-21T22:18:22.079334
11,26,6,2,2,2025-10-21T22:18:24.237231
11,26,7,2,2,2025-10-21T22:18:25.860574
11,26,8,2,2,2025-10-21T22:18:28.177677
11,26,9,2,2,2025-10-21T22:18:30.353478
11,26,10,2,2,2025-10-21T22:18:32.298305
11,27,1,4,4,2025-10-21T22:18:34.822102
11,27,2,4,4,2025-10-21T22:18:37.143082
11,27,3,4,4,2025-10-21T22:18:39.467680
11,27,4,4,4,2025-10-21T22:18:41.413824
11,27,5,4,4,2025-10-21T22:18:46.802541
11,27,6,4,4,2025-10-21T22:18:49.196483
11,27,7,4,4,2025-10-21T22:18:51.774588
11,27,8,4,4,2025-10-21T22:18:53.779702
11,27,9,4,4,2025-10-21T22:18:56.398806
11,27,10,4,4,2025-10-21T22:18:58.139801
11,28,1,2,2,2025-10-21T22:18:59.538963
11,28,2,2,2,2025-10-21T22:19:01.894595
11,28,3,2,2,2025-10-21T22:19:03.282651
11,28,4,2,2,2025-10-21T22:19:04.552627
11,28,5,2,2,2025-10-21T22:19:06.401490
11,28,6,2,2,2025-10-21T22:19:07.921218
11,28,7,2,2,2025-10-21T22:19:10.014113
11,28,8,2,2,2025-10-21T22:19:14.557014
11,28,9,2,2,2025-10-21T22:19:16.024387
11,28,10,2,2,2025-10-21T22:19:17.814688
11,29,1,2,2,2025-10-21T22:19:23.432995
11,29,2,2,2,2025-10-21T22:19:28.626819
11,29,3,2,2,2025-10-21T22:19:32.428714
11,29,4,2,2,2025-10-21T22:19:35.133924
11,29,5,2,2,2025-10-21T22:19:40.435813
11,29,6,2,2,2025-10-21T22:19:44.493404
11,29,7,2,2,2025-10-21T22:19:48.691862
11,29,8,2,2,2025-10-21T22:19:52.275941
11,29,9,2,2,2025-10-21T22:19:56.130015
11,29,10,2,2,2025-10-21T22:20:00.979103
11,30,1,3,3,2025-10-21T22:20:02.816268
11,30,2,3,3,2025-10-21T22:20:04.872464
11,30,3,4,4,2025-10-21T22:20:06.819394
11,30,4,3,3,2025-10-21T22:20:08.851084
11,30,5,3,3,2025-10-21T22:20:10.809996
11,30,6,3,3,2025-10-21T22:20:12.889270
11,30,7,3,3,2025-10-21T22:20:15.155338
11,30,8,3,3,2025-10-21T22:20:17.198505
11,30,9,2,2,2025-10-21T22:20:19.571631
11,30,10,3,3,2025-10-21T22:20:21.460291
12,1,1,5,5,2025-10-21T22:20:22.955061
12,1,2,5,5,2025-10-21T22:20:24.435940
12,1,3,5,5,2025-10-21T22:20:25.867589
12,1,4,5,5,2025-10-21T22:20:27.404064
12,1,5,5,5,2025-10-21T22:20:28.837460
12,1,6,5,5,2025-10-21T22:20:30.053930
12,1,7,5,5,2025-10-21T22:20:31.187598
12,1,8,5,5,2025-10-21T22:20:32.271946
12,1,9,5,5,2025-10-21T22:20:33.751058
12,1,10,5,5,2025-10-21T22:20:35.386907
12,2,1,5,5,2025-10-21T22:20:36.543644
12,2,2,5,5,2025-10-21T22:20:37.581954
12,2,3,5,5,2025-10-21T22:20:38.832166
12,2,4,5,5,2025-10-21T22:20:40.051200
12,2,5,5,5,2025-10-21T22:20:41.226707
12,2,6,5,5,2025-10-21T22:20:42.350133
12,2,7,5,5,2025-10-21T22:20:43.476634
12,2,8,5,5,2025-10-21T22:20:44.570953
12,2,9,5,5,2025-10-21T22:20:45.731327
12,2,10,5,5,2025-10-21T22:20:46.958011
12,3,1,2,2,2025-10-21T22:20:49.093554
12,3,2,2,2,2025-10-21T22:20:50.819672
12,3,3,1,1,2025-10-21T22:20:52.641739
12,3,4,2,2,2025-10-21T22:20:54.534714
12,3,5,2,2,2025-10-21T22:20:56.332781
12,3,6,1,1,2025-10-21T22:20:57.732827
12,3,7,2,2,2025-10-21T22:20:59.310460
12,3,8,1,1,2025-10-21T22:21:00.995822
12,3,9,1,1,2025-10-21T22:21:02.318735
12,3,10,1,1,2025-10-21T22:21:04.571359
12,4,1,3,3,2025-10-21T22:21:06.720584
12,4,2,4,4,2025-10-21T22:21:08.006922
12,4,3,4,4,2025-10-21T22:21:09.576151
12,4,4,4,4,2025-10-21T22:21:11.012895
12,4,5,4,4,2025-10-21T22:21:12.662099
12,4,6,4,4,2025-10-21T22:21:14.087534
12,4,7,4,4,2025-10-21T22:21:15.464486
12,4,8,4,4,2025-10-21T22:21:17.371636
12,4,9,4,4,2025-10-21T22:21:18.900639
12,4,10,4,4,2025-10-21T22:21:20.638112
12,5,1,2,2,2025-10-21T22:21:22.286349
12,5,2,3,3,2025-10-21T22:21:24.335178
12,5,3,2,2,2025-10-21T22:21:26.425008
12,5,4,3,3,2025-10-21T22:21:28.464006
12,5,5,3,3,2025-10-21T22:21:30.889203
12,5,6,3,3,2025-10-21T22:21:32.537728
12,5,7,2,2,2025-10-21T22:21:34.370881
12,5,8,3,3,2025-10-21T22:21:36.728547
12,5,9,2,2,2025-10-21T22:21:38.989651
12,5,10,2,2,2025-10-21T22:21:40.552452
12,6,1,5,5,2025-10-21T22:21:42.358236
12,6,2,5,5,2025-10-21T22:21:44.303227
12,6,3,5,5,2025-10-21T22:21:45.547291
12,6,4,5,5,2025-10-21T22:21:47.079868
12,6,5,5,5,2025-10-21T22:21:48.771501
12,6,6,5,5,2025-10-21T22:21:51.267989
12,6,7,5,5,2025-10-21T22:21:53.111721
12,6,8,5,5,2025-10-21T22:21:54.620659
12,6,9,5,5,2025-10-21T22:21:56.111099
12,6,10,5,5,2025-10-21T22:21:58.036040
12,7,1,5,5,2025-10-21T22:21:59.138625
12,7,2,5,5,2025-10-21T22:22:00.380565
12,7,3,5,5,2025-10-21T22:22:01.508515
12,7,4,5,5,2025-10-21T22:22:02.633502
12,7,5,5,5,2025-10-21T22:22:03.677141
12,7,6,5,5,2025-10-21T22:22:04.989164
12,7,7,5,5,2025-10-21T22:22:06.437803
12,7,8,5,5,2025-10-21T22:22:07.520622
12,7,9,5,5,2025-10-21T22:22:08.780839
12,7,10,5,5,2025-10-21T22:22:09.934732
12,8,1,5,5,2025-10-21T22:22:11.479685
12,8,2,5,5,2025-10-21T22:22:13.218876
12,8,3,5,5,2025-10-21T22:22:14.821000
12,8,4,4,4,2025-10-21T22:22:16.138711
12,8,5,5,5,2025-10-21T22:22:17.584034
12,8,6,4,4,2025-10-21T22:22:18.934671
12,8,7,5,5,2025-10-21T22:22:20.455572
12,8,8,4,4,2025-10-21T22:22:21.678628
12,8,9,5,5,2025-10-21T22:22:23.175237
12,8,10,5,5,2025-10-21T22:22:24.431990
12,9,1,2,2,2025-10-21T22:22:26.206554
12,9,2,2,2,2025-10-21T22:22:28.186151
12,9,3,2,2,2025-10-21T22:22:29.876538
12,9,4,1,1,2025-10-21T22:22:31.613704
12,9,5,2,2,2025-10-21T22:22:33.211162
12,9,6,2,2,2025-10-21T22:22:34.733479
12,9,7,2,2,2025-10-21T22:22:35.932231
12,9,8,2,2,2025-10-21T22:22:37.673647
12,9,9,2,2,2025-10-21T22:22:39.334801
12,9,10,2,2,2025-10-21T22:22:40.999051
12,10,1,3,3,2025-10-21T22:22:45.525937
12,10,2,4,4,2025-10-21T22:22:49.738691
12,10,3,2,2,2025-10-21T22:22:54.448388
12,10,4,3,3,2025-10-21T22:22:56.521701
12,10,5,3,3,2025-10-21T22:22:59.717513
12,10,6,3,3,2025-10-21T22:23:01.207132
12,10,7,3,3,2025-10-21T22:23:02.530496
12,10,8,3,3,2025-10-21T22:23:03.907888
12,10,9,3,3,2025-10-21T22:23:05.226780
12,10,10,3,3,2025-10-21T22:23:06.632561
12,11,1,5,5,2025-10-21T22:23:07.964064
12,11,2,5,5,2025-10-21T22:23:09.268374
12,11,3,5,5,2025-10-21T22:23:10.444189
12,11,4,5,5,2025-10-21T22:23:11.652222
12,11,5,5,5,2025-10-21T22:23:13.358198
12,11,6,5,5,2025-10-21T22:23:14.601164
12,11,7,5,5,2025-10-21T22:23:16.017438
12,11,8,5,5,2025-10-21T22:23:17.385391
12,11,9,5,5,2025-10-21T22:23:18.612015
12,11,10,5,5,2025-10-21T22:23:20.149541
12,12,1,5,5,2025-10-21T22:23:21.440253
12,12,2,5,5,2025-10-21T22:23:22.683130
12,12,3,5,5,2025-10-21T22:23:23.949580
12,12,4,5,5,2025-10-21T22:23:25.138265
12,12,5,5,5,2025-10-21T22:23:26.569709
12,12,6,5,5,2025-10-21T22:23:27.843784
12,12,7,5,5,2025-10-21T22:23:29.265873
12,12,8,5,5,2025-10-21T22:23:30.538611
12,12,9,5,5,2025-10-21T22:23:32.308940
12,12,10,5,5,2025-10-21T22:23:33.358024
12,13,1,5,5,2025-10-21T22:23:35.081765
12,13,2,5,5,2025-10-21T22:23:36.952070
12,13,3,5,5,2025-10-21T22:23:38.394237
12,13,4,5,5,2025-10-21T22:23:39.713921
12,13,5,5,5,2025-10-21T22:23:41.246648
12,13,6,5,5,2025-10-21T22:23:42.485743
12,13,7,5,5,2025-10-21T22:23:43.824513
12,13,8,5,5,2025-10-21T22:23:45.240604
12,13,9,5,5,2025-10-21T22:23:46.776598
12,13,10,5,5,2025-10-21T22:23:48.230931
12,14,1,5,5,2025-10-21T22:23:49.541320
12,14,2,5,5,2025-10-21T22:23:50.999304
12,14,3,4,4,2025-10-21T22:23:52.288036
12,14,4,4,4,2025-10-21T22:23:53.540749
12,14,5,4,4,2025-10-21T22:23:54.888765
12,14,6,5,5,2025-10-21T22:23:56.198749
12,14,7,5,5,2025-10-21T22:23:57.481556
12,14,8,5,5,2025-10-21T22:23:59.166909
12,14,9,4,4,2025-10-21T22:24:00.320237
12,14,10,5,5,2025-10-21T22:24:01.782489
12,15,1,3,3,2025-10-21T22:24:03.332120
12,15,2,4,4,2025-10-21T22:24:06.015078
12,15,3,4,4,2025-10-21T22:24:09.919363
12,15,4,5,5,2025-10-21T22:24:12.835429
12,15,5,4,4,2025-10-21T22:24:14.425477
12,15,6,4,4,2025-10-21T22:24:17.344462
12,15,7,5,5,2025-10-21T22:24:19.421021
12,15,8,4,4,2025-10-21T22:24:22.413009
12,15,9,4,4,2025-10-21T22:24:24.961791
12,15,10,4,4,2025-10-21T22:24:27.120388
12,16,1,5,5,2025-10-21T22:24:28.513256
12,16,2,5,5,2025-10-21T22:24:29.708608
12,16,3,5,5,2025-10-21T22:24:31.033322
12,16,4,5,5,2025-10-21T22:24:32.448772
12,16,5,5,5,2025-10-21T22:24:33.635333
12,16,6,5,5,2025-10-21T22:24:34.839670
12,16,7,5,5,2025-10-21T22:24:36.025233
12,16,8,5,5,2025-10-21T22:24:37.177136
12,16,9,5,5,2025-10-21T22:24:38.276910
12,16,10,5,5,2025-10-21T22:24:39.412036
12,17,1,5,5,2025-10-21T22:24:40.817453
12,17,2,5,5,2025-10-21T22:24:42.075891
12,17,3,5,5,2025-10-21T22:24:43.405242
12,17,4,5,5,2025-10-21T22:24:44.473692
12,17,5,5,5,2025-10-21T22:24:45.676581
12,17,6,5,5,2025-10-21T22:24:46.733448
12,17,7,5,5,2025-10-21T22:24:47.931366
12,17,8,5,5,2025-10-21T22:24:49.038234
12,17,9,5,5,2025-10-21T22:24:50.061579
12,17,10,5,5,2025-10-21T22:24:51.023424
12,18,1,3,3,2025-10-21T22:24:52.731168
12,18,2,4,4,2025-10-21T22:24:54.835594
12,18,3,4,4,2025-10-21T22:24:56.722078
12,18,4,3,3,2025-10-21T22:24:58.273830
12,18,5,4,4,2025-10-21T22:25:00.248614
12,18,6,4,4,2025-10-21T22:25:02.144717
12,18,7,4,4,2025-10-21T22:25:04.136697
12,18,8,4,4,2025-10-21T22:25:06.433041
12,18,9,4,4,2025-10-21T22:25:08.787685
12,18,10,4,4,2025-10-21T22:25:10.570397
12,19,1,4,4,2025-10-21T22:25:11.979605
12,19,2,4,4,2025-10-21T22:25:13.511254
12,19,3,4,4,2025-10-21T22:25:15.425754
12,19,4,4,4,2025-10-21T22:25:17.942032
12,19,5,4,4,2025-10-21T22:25:19.539181
12,19,6,4,4,2025-10-21T22:25:21.155036
12,19,7,4,4,2025-10-21T22:25:22.468326
12,19,8,4,4,2025-10-21T22:25:23.868067
12,19,9,4,4,2025-10-21T22:25:27.237872
12,19,10,5,5,2025-10-21T22:25:30.766323
12,20,1,3,3,2025-10-21T22:25:33.713278
12,20,2,4,4,2025-10-21T22:25:36.273947
12,20,3,2,2,2025-10-21T22:25:39.617489
12,20,4,4,4,2025-10-21T22:25:41.588820
12,20,5,2,2,2025-10-21T22:25:43.236339
12,20,6,2,2,2025-10-21T22:25:45.973195
12,20,7,1,1,2025-10-21T22:25:48.235266
12,20,8,3,3,2025-10-21T22:25:50.231055
12,20,9,2,2,2025-10-21T22:25:51.963342
12,20,10,4,4,2025-10-21T22:25:54.127236
12,21,1,5,5,2025-10-21T22:25:55.291571
12,21,2,5,5,2025-10-21T22:25:56.741333
12,21,3,5,5,2025-10-21T22:25:57.803466
12,21,4,5,5,2025-10-21T22:25:59.061010
12,21,5,5,5,2025-10-21T22:26:00.451731
12,21,6,5,5,2025-10-21T22:26:01.691961
12,21,7,5,5,2025-10-21T22:26:03.109322
12,21,8,5,5,2025-10-21T22:26:04.405443
12,21,9,5,5,2025-10-21T22:26:05.634865
12,21,10,5,5,2025-10-21T22:26:06.825235
12,22,1,5,5,2025-10-21T22:26:08.603811
12,22,2,5,5,2025-10-21T22:26:10.441559
12,22,3,5,5,2025-10-21T22:26:12.084090
12,22,4,5,5,2025-10-21T22:26:13.501799
12,22,5,5,5,2025-10-21T22:26:14.969073
12,22,6,5,5,2025-10-21T22:26:16.386088
12,22,7,5,5,2025-10-21T22:26:17.710841
12,22,8,5,5,2025-10-21T22:26:18.839383
12,22,9,5,5,2025-10-21T22:26:20.180681
12,22,10,5,5,2025-10-21T22:26:21.457124
12,23,1,4,4,2025-10-21T22:26:23.367732
12,23,2,4,4,2025-10-21T22:26:25.400015
12,23,3,4,4,2025-10-21T22:26:27.650394
12,23,4,4,4,2025-10-21T22:26:29.685520
12,23,5,4,4,2025-10-21T22:26:31.337198
12,23,6,4,4,2025-10-21T22:26:32.900900
12,23,7,4,4,2025-10-21T22:26:34.831871
12,23,8,4,4,2025-10-21T22:26:36.681099
12,23,9,4,4,2025-10-21T22:26:39.105781
12,23,10,4,4,2025-10-21T22:26:41.268351
12,24,1,1,1,2025-10-21T22:26:42.649473
12,24,2,2,2,2025-10-21T22:26:44.546814
12,24,3,2,2,2025-10-21T22:26:46.192702
12,24,4,2,2,2025-10-21T22:26:47.885127
12,24,5,2,2,2025-10-21T22:26:49.335277
12,24,6,2,2,2025-10-21T22:26:50.949497
12,24,7,2,2,2025-10-21T22:26:53.659135
12,24,8,2,2,2025-10-21T22:26:56.365965
12,24,9,1,1,2025-10-21T22:26:58.528700
12,24,10,2,2,2025-10-21T22:27:00.391731
12,25,1,0,0,2025-10-21T22:27:01.756302
12,25,2,1,1,2025-10-21T22:27:03.185903
12,25,3,1,1,2025-10-21T22:27:04.619551
12,25,4,2,2,2025-10-21T22:27:07.280009
12,25,5,0,0,2025-10-21T22:27:09.151980
12,25,6,0,0,2025-10-21T22:27:10.920189
12,25,7,0,0,2025-10-21T22:27:12.497337
12,25,8,0,0,2025-10-21T22:27:13.934662
12,25,9,0,0,2025-10-21T22:27:15.484011
12,25,10,1,1,2025-10-21T22:27:17.110454
12,26,1,5,5,2025-10-21T22:27:19.351954
12,26,2,5,5,2025-10-21T22:27:21.172233
12,26,3,5,5,2025-10-21T22:27:23.269863
12,26,4,5,5,2025-10-21T22:27:25.065579
12,26,5,5,5,2025-10-21T22:27:26.556737
12,26,6,5,5,2025-10-21T22:27:28.401055
12,26,7,5,5,2025-10-21T22:27:30.220437
12,26,8,5,5,2025-10-21T22:27:31.549619
12,26,9,5,5,2025-10-21T22:27:33.292805
12,26,10,5,5,2025-10-21T22:27:34.818203
12,27,1,5,5,2025-10-21T22:27:36.259685
12,27,2,5,5,2025-10-21T22:27:37.749900
12,27,3,5,5,2025-10-21T22:27:39.743983
12,27,4,5,5,2025-10-21T22:27:41.893751
12,27,5,5,5,2025-10-21T22:27:43.875975
12,27,6,5,5,2025-10-21T22:27:45.542652
12,27,7,5,5,2025-10-21T22:27:47.115998
12,27,8,5,5,2025-10-21T22:27:48.993802
12,27,9,5,5,2025-10-21T22:27:50.544074
12,27,10,5,5,2025-10-21T22:27:52.050093
12,28,1,4,4,2025-10-21T22:27:54.841539
12,28,2,4,4,2025-10-21T22:27:57.725915
12,28,3,2,2,2025-10-21T22:28:00.344859
12,28,4,4,4,2025-10-21T22:28:02.933295
12,28,5,2,2,2025-10-21T22:28:04.948703
12,28,6,3,3,2025-10-21T22:28:06.826923
12,28,7,3,3,2025-10-21T22:28:09.412222
12,28,8,2,2,2025-10-21T22:28:12.655678
12,28,9,2,2,2025-10-21T22:28:14.736384
12,28,10,3,3,2025-10-21T22:28:17.221241
12,29,1,4,4,2025-10-21T22:28:19.190263
12,29,2,3,3,2025-10-21T22:28:21.030154
12,29,3,3,3,2025-10-21T22:28:22.747829
12,29,4,4,4,2025-10-21T22:28:25.420400
12,29,5,4,4,2025-10-21T22:28:27.169620
12,29,6,3,3,2025-10-21T22:28:28.804787
12,29,7,2,2,2025-10-21T22:28:31.045170
12,29,8,4,4,2025-10-21T22:28:32.920582
12,29,9,4,4,2025-10-21T22:28:34.951691
12,29,10,4,4,2025-10-21T22:28:37.502760
12,30,1,3,3,2025-10-21T22:28:39.864041
12,30,2,4,4,2025-10-21T22:28:42.035765
12,30,3,4,4,2025-10-21T22:28:44.734930
12,30,4,4,4,2025-10-21T22:28:47.411842
12,30,5,4,4,2025-10-21T22:28:49.579921
12,30,6,3,3,2025-10-21T22:28:51.925311
12,30,7,4,4,2025-10-21T22:28:54.240933
12,30,8,4,4,2025-10-21T22:28:56.592349
12,30,9,4,4,2025-10-21T22:28:59.615077
12,30,10,4,4,2025-10-21T22:29:01.868409
13,1,1,5,5,2025-10-21T22:29:03.656291
13,1,2,5,5,2025-10-21T22:29:05.068078
13,1,3,5,5,2025-10-21T22:29:06.578600
13,1,4,5,5,2025-10-21T22:29:07.762257
13,1,5,5,5,2025-10-21T22:29:09.584403
13,1,6,5,5,2025-10-21T22:29:10.930731
13,1,7,5,5,2025-10-21T22:29:12.094331
13,1,8,5,5,2025-10-21T22:29:13.646211
13,1,9,5,5,2025-10-21T22:29:15.066642
13,1,10,5,5,2025-10-21T22:29:16.718610
13,2,1,5,5,2025-10-21T22:29:17.856090
13,2,2,5,5,2025-10-21T22:29:19.447408
13,2,3,5,5,2025-10-21T22:29:21.052327
13,2,4,5,5,2025-10-21T22:29:22.466110
13,2,5,5,5,2025-10-21T22:29:24.005645
13,2,6,5,5,2025-10-21T22:29:25.441043
13,2,7,5,5,2025-10-21T22:29:26.817940
13,2,8,5,5,2025-10-21T22:29:28.492156
13,2,9,5,5,2025-10-21T22:29:29.818387
13,2,10,5,5,2025-10-21T22:29:31.358068
13,3,1,2,2,2025-10-21T22:29:33.407123
13,3,2,2,2,2025-10-21T22:29:34.886846
13,3,3,2,2,2025-10-21T22:29:36.582146
13,3,4,1,1,2025-10-21T22:29:38.872257
13,3,5,2,2,2025-10-21T22:29:41.295159
13,3,6,2,2,2025-10-21T22:29:43.249225
13,3,7,1,1,2025-10-21T22:29:45.026121
13,3,8,2,2,2025-10-21T22:29:47.043964
13,3,9,2,2,2025-10-21T22:29:48.610918
13,3,10,2,2,2025-10-21T22:29:50.537241
13,4,1,2,2,2025-10-21T22:29:51.738910
13,4,2,2,2,2025-10-21T22:29:53.170520
13,4,3,1,1,2025-10-21T22:29:55.164033
13,4,4,1,1,2025-10-21T22:29:56.563778
13,4,5,2,2,2025-10-21T22:29:58.189561
13,4,6,1,1,2025-10-21T22:30:00.025118
13,4,7,1,1,2025-10-21T22:30:01.671458
13,4,8,1,1,2025-10-21T22:30:03.150278
13,4,9,2,2,2025-10-21T22:30:04.824023
13,4,10,1,1,2025-10-21T22:30:06.404905
13,5,1,1,1,2025-10-21T22:30:08.089197
13,5,2,2,2,2025-10-21T22:30:09.658413
13,5,3,2,2,2025-10-21T22:30:11.103155
13,5,4,1,1,2025-10-21T22:30:12.419380
13,5,5,1,1,2025-10-21T22:30:13.958633
13,5,6,1,1,2025-10-21T22:30:15.495531
13,5,7,1,1,2025-10-21T22:30:16.864513
13,5,8,2,2,2025-10-21T22:30:18.062374
13,5,9,2,2,2025-10-21T22:30:19.297114
13,5,10,1,1,2025-10-21T22:30:20.301705
13,6,1,5,5,2025-10-21T22:30:21.720038
13,6,2,5,5,2025-10-21T22:30:22.973389
13,6,3,5,5,2025-10-21T22:30:24.100878
13,6,4,5,5,2025-10-21T22:30:25.753142
13,6,5,5,5,2025-10-21T22:30:26.888322
13,6,6,5,5,2025-10-21T22:30:28.381898
13,6,7,5,5,2025-10-21T22:30:30.094563
13,6,8,5,5,2025-10-21T22:30:31.338559
13,6,9,5,5,2025-10-21T22:30:34.541473
13,6,10,5,5,2025-10-21T22:30:35.873600
13,7,1,4,4,2025-10-21T22:30:37.418994
13,7,2,5,5,2025-10-21T22:30:39.664349
13,7,3,5,5,2025-10-21T22:30:41.306603
13,7,4,5,5,2025-10-21T22:30:43.245853
13,7,5,4,4,2025-10-21T22:30:44.663829
13,7,6,5,5,2025-10-21T22:30:46.408896
13,7,7,5,5,2025-10-21T22:30:47.856194
13,7,8,5,5,2025-10-21T22:30:49.430581
13,7,9,4,4,2025-10-21T22:30:50.953978
13,7,10,5,5,2025-10-21T22:30:52.665668
13,8,1,4,4,2025-10-21T22:30:54.311329
13,8,2,4,4,2025-10-21T22:30:55.944121
13,8,3,4,4,2025-10-21T22:30:57.619590
13,8,4,4,4,2025-10-21T22:30:59.158781
13,8,5,3,3,2025-10-21T22:31:01.250854
13,8,6,4,4,2025-10-21T22:31:03.216673
13,8,7,4,4,2025-10-21T22:31:05.030926
13,8,8,4,4,2025-10-21T22:31:06.391532
13,8,9,3,3,2025-10-21T22:31:08.031979
13,8,10,4,4,2025-10-21T22:31:09.490550
13,9,1,0,0,2025-10-21T22:31:10.790441
13,9,2,0,0,2025-10-21T22:31:12.016004
13,9,3,0,0,2025-10-21T22:31:13.457335
13,9,4,0,0,2025-10-21T22:31:18.676728
13,9,5,0,0,2025-10-21T22:31:20.131173
13,9,6,1,1,2025-10-21T22:31:21.406627
13,9,7,1,1,2025-10-21T22:31:23.387340
13,9,8,0,0,2025-10-21T22:31:24.942644
13,9,9,0,0,2025-10-21T22:31:26.262586
13,9,10,1,1,2025-10-21T22:31:27.387551
13,10,1,2,2,2025-10-21T22:31:29.976213
13,10,2,2,2,2025-10-21T22:31:31.579992
13,10,3,2,2,2025-10-21T22:31:33.866990
13,10,4,2,2,2025-10-21T22:31:35.543062
13,10,5,2,2,2025-10-21T22:31:37.109994
13,10,6,3,3,2025-10-21T22:31:38.544242
13,10,7,2,2,2025-10-21T22:31:41.205934
13,10,8,2,2,2025-10-21T22:31:43.458774
13,10,9,2,2,2025-10-21T22:31:45.748659
13,10,10,2,2,2025-10-21T22:31:47.849638
13,11,1,5,5,2025-10-21T22:31:49.610189
13,11,2,5,5,2025-10-21T22:31:51.382709
13,11,3,5,5,2025-10-21T22:31:52.991889
13,11,4,5,5,2025-10-21T22:31:54.271807
13,11,5,5,5,2025-10-21T22:31:55.713633
13,11,6,5,5,2025-10-21T22:31:56.996643
13,11,7,5,5,2025-10-21T22:31:58.403313
13,11,8,5,5,2025-10-21T22:32:00.027397
13,11,9,5,5,2025-10-21T22:32:01.410772
13,11,10,5,5,2025-10-21T22:32:03.039747
13,12,1,5,5,2025-10-21T22:32:04.433488
13,12,2,5,5,2025-10-21T22:32:05.919993
13,12,3,5,5,2025-10-21T22:32:07.420866
13,12,4,5,5,2025-10-21T22:32:08.745785
13,12,5,5,5,2025-10-21T22:32:10.224422
13,12,6,5,5,2025-10-21T22:32:13.257724
13,12,7,5,5,2025-10-21T22:32:14.703055
13,12,8,5,5,2025-10-21T22:32:16.124717
13,12,9,5,5,2025-10-21T22:32:17.270249
13,12,10,5,5,2025-10-21T22:32:18.837089
13,13,1,4,4,2025-10-21T22:32:20.221512
13,13,2,4,4,2025-10-21T22:32:21.562484
13,13,3,4,4,2025-10-21T22:32:22.893650
13,13,4,4,4,2025-10-21T22:32:24.131830
13,13,5,4,4,2025-10-21T22:32:25.398700
13,13,6,4,4,2025-10-21T22:32:26.740557
13,13,7,4,4,2025-10-21T22:32:28.199394
13,13,8,4,4,2025-10-21T22:32:29.943931
13,13,9,4,4,2025-10-21T22:32:31.487597
